,track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name,Genre
6036,6J1SjVyNDzkZ3sF85Ndd3B,Faneto,15iVAtD3s3FsQR4w1v6M0P,Chief Keef,53eRw37Sne9d5kCGwu0Yk0,206654,6/16/2015,27,0.849,0.755,1,-7.4,0,0.363,0.346,0,0.0564,0.393,144.188,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6037,4etjVeqZppc3fFBGUqWoxV,Florida Girl,0AUiVacFmIUoovbW24SyWN,Lil $o$o,3bgn5erMC4iqMWXR7zG2AD,110769,5/16/2022,31,0.773,0.549,11,-8.85,1,0.392,0.0654,0,0.112,0.67,156.042,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6038,1j6kDJttn6wbVyMaM42Nxm,Lord Pretty Flacko Jodye 2 (LPFJ2),13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,3arNdjotCvtiiLFfjKngMc,126960,5/26/2015,70,0.485,0.72,6,-5.991,1,0.127,0.0123,0,0.0546,0.0471,207.982,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6039,57BGVV6wcyhbn3hsjlqEZB,Element,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,4MZnolldq7ciKKlbVDzLm5,135746,2/7/2020,80,0.772,0.878,2,-4.22,1,0.324,0.0301,2.18E-06,0.251,0.305,61.311,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6040,2QbGvQssb0VLLS4x5NOmyJ,RICKY,6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,6PkSBdx19zarn4ae1D08gA,147866,5/31/2019,64,0.776,0.562,9,-6.901,1,0.363,0.0399,0,0.138,0.521,169.03,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6041,12JtCgkOnSXJNZ81Oti8f3,Graduation,3Fb8tIhoqniTStMUyBVQ88,Pretty Shy,4VhrRaWT2oydpjhxhoJ6dX,192700,8/12/2022,25,0.933,0.421,0,-11.134,1,0.14,0.0251,0,0.154,0.275,137.056,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6042,5esKpsrB3TbGHwFaAjIGMx,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,18EUFrMlX8WDlq7jKCAQ0S,146009,7/30/2020,53,0.809,0.68,4,-4.883,1,0.222,0.0535,1.20E-06,0.11,0.0653,143.988,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6043,113CqTH74b2jpFjPPU755D,This Is America,5Su2AuJl1GOtKPIYTmYLKu,Florence Nevada,4GMzsMxVPL4sAbHP1WGxVD,161495,2/19/2021,51,0.919,0.528,10,-8.926,1,0.23,0.00979,5.59E-05,0.37,0.855,119.988,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6044,3GZd1aDsgKL71Kt3VIp0hc,Narrow Road (feat. Lil Baby),0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,0F4bzfGxyxDT5xdKUAUfhN,240297,7/30/2020,61,0.614,0.553,7,-8.225,1,0.169,0.0306,0,0.203,0.161,159.999,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6045,4PklAHGXT5ityno3IA8SKd,Go Stupid,6AgTAQt8XS6jRWi4sX7w49,Polo G,39xhYyNNDatQtgKw2KdXMz,165726,5/15/2020,72,0.92,0.833,1,-3.18,1,0.253,0.0277,0,0.0596,0.645,141.034,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6046,4h7qcXBtaOJnmrapxoWxGf,Isis (feat. Logic),6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,5qkWpkGMULLVnSHb3Sej4X,236501,3/27/2020,71,0.884,0.936,1,-3.931,1,0.167,0.206,0,0.262,0.758,120.004,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6047,2PqSNVmiEQpFkLoNPoDfwI,Gospel,2IDLDx25HU1nQMKde4n61a,Rich Brian,7hjdykF03ChWqjN7sI928O,173294,5/12/2017,65,0.681,0.659,9,-6.405,1,0.268,0.000856,8.17E-06,0.11,0.225,156.004,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6048,4xqIYGwwZTEem9U8A42SPF,Broke In A Minute,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,2TbrXjwWklhT7JrC5sdUkf,132023,4/10/2020,74,0.929,0.7,0,-5.595,0,0.0906,0.144,0,0.349,0.802,120.009,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6049,1BqFVpfIxPQ4baEGe7hxgr,Payroll (feat. Payroll Giovanni),6AUl0ykLLpvTktob97x9hO,Tee Grizzley,13JnCzHdCybhKTDWBVenFy,218400,3/20/2020,49,0.587,0.625,1,-7.846,1,0.34,0.0258,8.20E-06,0.111,0.14,129.633,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6050,3BgL0IcxKAd0sukooPIVhA,GOKU,0xOeVMOz2fVg5BJY3N6akT,Jaden,1s5lXN0BcLLK22exX4CyRf,192880,10/5/2018,53,0.471,0.887,1,-2.445,1,0.274,0.195,0,0.116,0.268,139.999,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6051,60eZwR3BMCP2yVkUBsD69O,6locc 6a6y (feat. NLE Choppa) - Remix,7scapvSjZLSm0fBgqGM0Mn,Lil Loaded,1Ow2q6JhpvzltkIEqar3Ib,176583,6/19/2020,57,0.862,0.673,5,-9.111,1,0.3,0.277,0,0.101,0.801,125.101,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6052,2n5gVJ9fzeX2SSWlLQuyS9,Fight Night,6oMuImdp5ZcFhWP0ESe6mG,Migos,56PJDByaunMWwCqs5rV3Nc,216247,6/3/2014,14,0.874,0.706,1,-5.132,1,0.207,0.182,0,0.334,0.895,89.961,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6053,6gl1YyBV4HvVApQCnRs1UN,Local Scammer - Remix,4ZtqSJYEh407LR6NM5hNcS,G4 Boyz,3PVLuPcWVTi8GMAnDE7rMk,219249,6/26/2020,51,0.86,0.416,7,-12.165,1,0.569,0.08,2.01E-06,0.328,0.559,148.987,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6054,11BIoKDpTJHX5mZt6p566h,New Level (feat. Future),5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,2daK0IhzlPK3pF79yUGaNY,267211,12/18/2015,61,0.526,0.655,1,-4.208,0,0.326,0.0566,0,0.116,0.156,121.127,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6055,4DkZDzcHicZBXCEdA19oWs,Big Drip,14CHVeJGrR5xgUGQFV5BVM,Fivio Foreign,2fwB0BiqwR61u0Q86xvbFM,168306,11/13/2019,50,0.814,0.661,0,-6.453,1,0.356,0.186,0,0.163,0.474,139.956,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6056,0N3W5peJUQtI4eyR6GJT5O,King Kunta,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,7ycBtnsMtyVbbwTfJwRjSP,234693,3/16/2015,74,0.884,0.657,6,-4.569,0,0.0977,0.00589,0,0.154,0.489,107.059,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6057,4pngHB3D4sxOZedW3Fl5Uo,Recent Thoughts (Remastered),21lkAx0f1eYsogJtDwnEdj,LANO,1Gi4SlWcDcraXCWfrWGrLz,184111,2/21/2021,0,0.957,0.448,6,-6.323,0,0.0787,0.47,2.78E-06,0.116,0.342,120.122,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6058,1TXyuUvcpN1b5jV0GTdfrD,Bayside With A Broad,0tdZ7hcab1u0xu6Po5nthT,Jupiter$ Tyrade,6979hsq6tsgrrrEvKRF5hy,118285,5/14/2021,0,0.763,0.703,7,-8.791,1,0.119,0.0507,0,0.505,0.738,140.042,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6059,6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)",5f7VJjfbwm532GiveGC0ZK,Lil Baby,2yXnY2NiaZk9QiJJittS81,194732,10/5/2018,71,0.753,0.686,1,-5.415,0,0.284,0.0677,0,0.193,0.886,132.055,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6060,1YDebgap5OFwXEBG18NJvy,Red Light Green Light,4r63FhuTkUYltbVAg5TQnk,DaBaby,2u1Wc12FWm7X2ueUHCHxJC,159082,6/25/2021,72,0.933,0.656,2,-5.85,1,0.322,0.129,0,0.161,0.934,119.987,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6061,7zl7kehxesNEo2pYkKXTSe,Killer (feat. Jack Harlow & Cordae) - Remix,7dGJo4pcD2V6oG8kP0tJRR,Eminem,0H1ASykMKIX8PYfqxbxBar,236665,5/28/2021,70,0.924,0.73,11,-6.125,0,0.274,0.0525,0,0.113,0.848,99.01,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6062,1inQjfrPjWSM8DehYMfIxi,At Will (feat. EST Gee),02kJSzxNuaWGqwubyUba0Z,G-Eazy,1efkAIrYwFqFvHUFzWBq3d,170840,7/30/2021,51,0.824,0.536,1,-5.505,0,0.13,0.0257,0,0.179,0.207,124.972,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6063,6uAtJ7NcDRmQIfTkC9mDRy,OG Bang,53GO38LmdVnyOyVG9GO5GM,Taz Conley,5MyPivRPPIWfLA301UpOgl,177831,9/16/2022,27,0.644,0.914,5,-2.678,1,0.253,0.00752,1.69E-06,0.368,0.664,171.032,4wJJY7tYsrxhHGpGYuJo7K,WORKOUT RAP 2022🔥 ,Rap
6064,67fUv0JJeeHCH92nYt7JJh,Ups & Downs,71RPl4UL8ODdYvgKNVfidY,Flannel Gang Plaid Click,0wrwYN9Zo6hUFbkxCzBnFO,258000,9/29/2022,0,0.655,0.685,10,-7.417,0,0.163,0.0665,0.00353,0.271,0.217,79.972,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6065,2naIu5WuDarVhwa0RlzJ7n,What'z My Name,7jZShsSxzMWzPAqFK5aJGe,Tayze,62E62RE3qRnRHrY73XtpIz,207046,8/23/2022,0,0.738,0.709,9,-6.128,1,0.0994,0.0267,0,0.0788,0.543,129.932,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6066,0WjxXTtsppszgMw9nRbSQS,Same Car,7pnYeprGzmpGD9BSZ7ykRa,G.X.Uru,1bHuPE3fkW603D5Ofifx6A,241133,7/25/2022,39,0.796,0.502,0,-10.6,1,0.207,0.0135,4.22E-05,0.11,0.0952,137.97,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6067,3lWqXuB5pE9occcZBQV0LE,Silent (I Might Love You),3cPN58rdeD8i9CTGJYGWhk,Michael Jacques Parker,3MzhxvStB7QU8jRmeUOCp6,271764,9/25/2022,15,0.587,0.49,4,-12.97,0,0.0889,0.68,0,0.0872,0.18,135.924,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6068,5V8OpSOAQgttuyuvCN6Xk3,Do You Even,3E54KCYjhYYupbAQmgtRVx,CILUS THE KID,7h5U63EtFgK83Xqbb2Q1zo,136000,9/16/2022,36,0.667,0.509,10,-9.638,0,0.0474,0.224,0.0141,0.0836,0.368,150.001,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6069,2JZEWbWU0fxGoQki2oop8r,My Place,3cPN58rdeD8i9CTGJYGWhk,Michael Jacques Parker,3MzhxvStB7QU8jRmeUOCp6,193684,9/25/2022,7,0.594,0.3,8,-14.822,1,0.271,0.775,0.289,0.106,0.101,170.868,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6070,7bjiKwBqDRhB6fXmMgFTR0,California Genie,0rKZUh6589lEpVWmuPdBee,Skyrae,2bePOGzQ6ixmtUmsVyF1q9,217125,9/1/2022,38,0.48,0.466,4,-10.54,1,0.369,0.0148,0,0.0989,0.233,160.068,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6071,6gCpkthZILDPqXvRL3M4Bh,Let's Hear It,2gid5lUmGwLPInTI2CMnMp,The Way I Be,699EwX946ybctWeE4TDrx4,231274,11/19/2021,22,0.888,0.777,3,-6.113,0,0.33,0.388,0,0.108,0.82,90.143,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6072,2GeGJfQC6tY5yKpwwSf9Vd,Reflections,06ivchHRp2SJ6dqd0qveNA,Apothecary Raincoat,51U15maISTA07GBnmL7VMr,112232,9/9/2022,26,0.628,0.686,6,-8.263,1,0.0398,0.0021,0.0337,0.11,0.347,142.006,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6073,2xbI8Vmyv3TkpTdywpPyNw,Selfish,21WS9wngs9AqFckK7yYJPM,PnB Rock,7eFfp9r4A30ueN9A5EJbk2,245604,1/13/2017,76,0.638,0.6,1,-5.84,0,0.0438,0.114,0,0.187,0.0399,101.981,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6074,2d4XHh61JufZpNdm88TXXx,IT AIN'T SAFE (feat. Nardo Wick & Kodak Black),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,6NuGZnOc88LcZpEkJIbO50,170197,8/26/2022,71,0.742,0.792,7,-4.291,1,0.322,0.00096,0,0.365,0.809,147.958,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6075,28gBJ6GG1orRuc4Ck3y45n,Blues (feat. Future),5QdEbQJ3ylBnc3gsIASAT5,G Herbo,7yf3T5Ga0DpWFjqzoMkXK2,145862,9/16/2022,67,0.772,0.812,10,-3.525,0,0.351,0.0569,0,0.18,0.452,149.05,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6076,1Q8L5GiqKchiwSkdMDXyP6,Seoul,4Xi6LSfFqv26XgP9NKN26U,AJ Tracey,6fV7M6efvo4Qw9T2jatNbv,171160,6/16/2022,70,0.775,0.689,1,-9.323,0,0.388,0.62,0,0.266,0.677,159.924,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6077,4R9JMjQdMt7AMRis0HlF7w,Scary Sight,7uaikZmOtxXTNe5kPWv5t6,Zack Ink,4fsvP1YJLEu9dEBO1fOIt5,312000,8/19/2022,59,0.6,0.469,7,-10.617,1,0.367,0.303,2.62E-06,0.267,0.356,149.962,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6078,7Ddk8FhoYKdsVoX9AOCPMm,STAYING ALIVE (feat. Drake & Lil Baby),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,6NuGZnOc88LcZpEkJIbO50,178176,8/26/2022,79,0.677,0.495,4,-7.174,0,0.0821,0.0668,0,0.319,0.152,129.974,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6079,5gpyyqA9WZyWu24ESUzrkk,LA Leakers Freestyle,5H4yInM5zmHqpKIoMNAx4r,Central Cee,5BdTpc5WQMyt0qBuJ5mDCH,178000,9/9/2022,76,0.797,0.832,6,-6.084,0,0.226,0.0248,5.00E-06,0.593,0.906,142.001,0oPq9bWRQDjXm0dkI8xr5G,Rap Hits 22,Rap
6080,6M47gaKejso9772SKTa3yH,Face Off,6UBA15slIuadJ8h2lPRPos,Tech N9ne,0g81USzuFuid3QkYfxeMXM,219802,10/8/2021,74,0.693,0.935,8,-4.323,1,0.224,0.18,0,0.179,0.391,80.882,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6081,2FeBslNBMdR9V58uv6hd2t,N95,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,1atjqOZTCdrjxjMyCPZc2g,195950,5/13/2022,52,0.79,0.67,1,-5.527,1,0.105,0.377,2.32E-06,0.119,0.408,139.956,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6082,3LnpBazWpD31QMTn6LgVGv,pushin P (feat. Young Thug),2hlmm7s2ICUX0LVIhVFlZQ,Gunna,4oxmme6i4mypSt2DDzPTsW,136266,1/7/2022,19,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6083,7pSMp9cN7GPgZep0gjbNJq,Tik Tok,7m6TCEWUB6JW2k0Nk7rOmr,Steelo P.,02S7rfr1nE7lLs5tdCK1rO,207045,7/15/2022,32,0.81,0.366,6,-11.818,0,0.134,0.0296,0.000953,0.123,0.382,129.999,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6084,0gO3E51A3fqp0ypJ26QbVP,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",6icQOAFXDZKsumw3YXyusw,Lil Yachty,2CYr9450iYkEWq4IWL8plY,232838,5/29/2020,61,0.784,0.632,10,-6.083,0,0.347,0.156,0,0.605,0.746,124.603,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6085,5fiRZG2CAZwmD2xXKtgxkQ,All She Wrote,29u2hIr9vofpwNwe48TmDX,KR MalaGrino,7Bm3ub7N78GKzdH05w7jlW,199209,5/14/2022,21,0.485,0.426,5,-8.751,1,0.0328,0.0144,3.59E-05,0.0636,0.0793,141.122,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6086,7ItXHU9yVm8AUkMyo4kffF,"Run (feat. Tyga, 21 Savage & BIA)",0A0FS04o6zMoto8OKPsDwY,YG,7b7CkJuDzMUFt0vbzj0pjv,237623,6/24/2022,67,0.817,0.625,2,-6.103,1,0.217,0.0251,1.18E-06,0.223,0.379,101.028,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6087,7My9ca9QEIR8MvIOdIrTWA,From The D 2 The LBC (with Snoop Dogg),7dGJo4pcD2V6oG8kP0tJRR,Eminem,6F4ObGnJwwV5W4uLFHnNoT,215120,6/24/2022,72,0.73,0.785,9,-7.986,0,0.243,0.105,0,0.0445,0.596,82.037,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6088,7IBLt4Qarf4JDLxIQDv2O5,D.M.B.,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,1o13E5QES3KCOg85oF0KNa,291611,5/5/2022,69,0.727,0.616,8,-8.487,1,0.338,0.542,4.47E-06,0.482,0.392,140.014,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6089,0Zm7NKJgoKY6ZWwtoEUILK,Praise God,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,340MjPcVdiQRnMigrPybZA,226652,8/29/2021,17,0.798,0.545,1,-6.466,1,0.168,0.00904,9.48E-05,0.258,0.212,118.029,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6090,6wHgUWX3xTlD1rnRymlMbA,Lethal,62jASYmQeTEGVbi15HNzrW,Project North,3NnxAFMDddW7ONlfeyUgAf,120000,2/14/2019,40,0.76,0.81,11,-4.311,0,0.394,0.27,0,0.051,0.769,141.806,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6091,3kpYJjvM8Ja6btr5hEJLWc,Venom - Music From The Motion Picture,7dGJo4pcD2V6oG8kP0tJRR,Eminem,25zSh5FAL8kUh8z7ivwBH6,269573,9/21/2018,74,0.75,0.789,0,-5.058,1,0.0647,0.0148,0,0.501,0.467,135.954,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6092,7DwcBgdzqhFJltEaV1XF81,Cooped Up (with Roddy Ricch),246dkjvS1zLTtiykXe5h60,Post Malone,6sjdohc8ouX9jHxIyqi6mi,185857,5/12/2022,79,0.669,0.773,0,-5.619,1,0.153,0.038,0,0.113,0.377,93.923,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6093,50vSbYCa7yxzy9NLg1C3Qk,SERMON,2XlaCQpuKusVVqaSKn5WNd,Luqman,3bhl3CqPqmxA9KwNscBSJJ,187812,9/23/2022,18,0.837,0.586,1,-10.139,1,0.375,0.0403,1.35E-06,0.354,0.422,144.109,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6094,5ZWNnO9MyPfGrUHiGWHESB,Pressurelicious (feat. Future),181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,2Wm9AhTq7byuyEIx5QXVWJ,173061,7/21/2022,70,0.844,0.722,1,-5.178,0,0.264,0.011,0,0.105,0.67,146.976,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6095,3sjtQ07ptlPzw2N4YmGW3S,Super,0huGjMyP507tBCARyzSkrv,Cordae,3N3alcn9EvmanafUt70Vxh,177553,1/14/2022,68,0.899,0.695,1,-4.749,1,0.346,0.113,0,0.112,0.394,139.027,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6096,2WnPietHTd9hrIPbZnpoHL,HOME,6rIaHuCIUu32uj2CjlEBN3,Mike Dimes,3AQ0Ynvbg6lixOuNtuw5zo,174915,2/15/2022,66,0.895,0.468,0,-5.777,0,0.378,0.342,0,0.213,0.428,118.019,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6097,4MSN3AktTCoyhQckux4jH7,Metaverse,0td7Xo5VJJyKTnFUZEOJUO,Yung P,0MfdqrTI47YUSE6bWdIx32,169813,9/9/2022,21,0.903,0.627,4,-6.892,0,0.126,0.00125,2.87E-06,0.0951,0.348,102.529,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6098,7aVjnFsARHuTBZzkR6rYOR,Rookie Of The Year,3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,24TL4BB4I6PlLw4Qfc1FVG,120110,6/1/2021,62,0.881,0.529,11,-7.398,0,0.422,0.000884,0.000167,0.124,0.223,87.996,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6099,6ClJeu3VRkctpccUOtEOLM,Freaky Money Luv,5Q1vldxGjf61MVyiNDwEu5,Just Rite da Bandit,3Z4wHnBz0ZI3AuZB4Bpx17,192853,9/10/2022,14,0.886,0.607,10,-8.962,0,0.247,0.00622,0,0.146,0.349,88.004,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6100,4s7TIubkdsgdtDEDFEAYVL,Intro (Hate On Me),20sxb77xiYeusSH8cVdatc,Meek Mill,3cLQ49Ll3nGRkw3HSSk92K,174805,10/1/2021,58,0.647,0.823,2,-4.074,1,0.0478,0.0387,0,0.74,0.309,150.995,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6101,1z7LV5wkExwW8YJk0IrPUA,Jumpin (feat. Polo G),0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,24t0q0pqu7y9udfr89qf42,181198,11/5/2021,69,0.826,0.616,2,-5.479,1,0.328,0.241,0,0.287,0.612,127.925,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6102,0cp97b37sFNsdIbQH6po3T,Surround Sound (feat. 21 Savage & Baby Tate),6U3ybJ9UHNKEdsH7ktGBZ7,JID,0MdgqhI26wmlQ1aLV5y2Ks,229938,1/14/2022,75,0.57,0.573,5,-6.935,1,0.476,0.156,0,0.256,0.517,76.006,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6103,4V5Dv8IjHNTk2YJzU9vgsW,Eat It,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,6B26OzQRObxAp1tbf8jeTq,169420,10/29/2021,61,0.843,0.671,10,-5.708,0,0.22,0.0517,0,0.286,0.56,137.932,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6104,6RfhBNU1FPWTG7VESlfgOl,Bad Man (Smooth Criminal),6AgTAQt8XS6jRWi4sX7w49,Polo G,7riCJFypFAOsAHy4MTcNp5,106000,11/12/2021,28,0.882,0.662,0,-6.382,1,0.242,0.0124,0,0.106,0.57,120.034,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6105,5ogH4xZ53E6PzRmlba4fYr,Doubted Me,06i6HyCxhq4TKLChma4TEm,LAFØN,1BDSmjTNsDGOjI95w1OiQm,193235,12/28/2021,22,0.737,0.832,5,-9.829,0,0.168,0.543,0,0.132,0.734,90.016,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6106,4yNoUQkYf1QF8iYlEzNynH,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",0Njy6yR9LykNKYg9yE23QN,Nardo Wick,5aSofcF0U90UxJaDr62r6X,279853,10/8/2021,72,0.739,0.74,5,-5.86,0,0.333,0.0045,0,0.161,0.488,75.575,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6107,70jjParnrP2X3mOVkoljGE,Ye Not Crazy,6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,19KpEHCcxkTNQWm0O0aa9w,226758,4/1/2022,64,0.862,0.547,8,-9.557,1,0.333,0.144,0,0.0691,0.645,145.191,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6108,6NlyNAxeyL6uvXR7rBUAqO,Delivery,3bXvkkTgVUjnYFCRMlVhe2,Meka,5Wz0tba8AP9WyQ1mHIwF1R,163471,5/29/2019,29,0.888,0.577,1,-10.645,1,0.388,0.0433,0,0.0885,0.274,130.142,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
6109,0FDhThyhSLoOsS1ON3ysMy,Show No Love,1CGA6Xg2EebAfV5kUVCwfu,XI,5xZUmMKkMDY0tQ14KFN33O,117500,6/30/2022,24,0.837,0.423,1,-10.511,1,0.115,0.0398,0.0593,0.114,0.404,133.011,009iSBUVKTJv0UFCfQow2t,Rap Workout 2022: Hip Hop Music For The Gym 💪,Rap
